"","Condition1","Condition2","id","rt","p","corr","vpnr","phase","age","gender","hand"
"1","-1","-1","K19",995.849337629577,0.7,1,19,"uebung",40,"w","l"
"2","-1","-1","K19",1231.68281089017,0.7,0,19,"uebung",40,"w","l"
"3","-1","-1","K19",970.841423283736,0.7,1,19,"uebung",40,"w","l"
"4","-1","-1","K19",959.018448542293,0.7,1,19,"uebung",40,"w","l"
"5","-1","-1","K19",1078.95286944007,0.7,1,19,"uebung",40,"w","l"
"6","-1","-1","K19",1101.15400523135,0.7,0,19,"uebung",40,"w","l"
"7","-1","-1","K19",1004.62735490436,0.7,1,19,"experiment",40,"w","l"
"8","-1","-1","K19",1145.02069689683,0.7,1,19,"experiment",40,"w","l"
"9","-1","-1","K19",1765.96887318507,0.7,1,19,"experiment",40,"w","l"
"10","-1","-1","K19",1139.96124626044,0.7,0,19,"experiment",40,"w","l"
"11","-1","-1","K19",813.058515897906,0.7,1,19,"experiment",40,"w","l"
"12","-1","-1","K19",1135.78157736203,0.7,1,19,"experiment",40,"w","l"
"13","-1","-1","K19",1021.00648415275,0.7,0,19,"experiment",40,"w","l"
"14","-1","-1","K19",1157.27435278701,0.7,1,19,"experiment",40,"w","l"
"15","-1","-1","K19",938.974280067383,0.7,0,19,"experiment",40,"w","l"
"16","-1","-1","K19",1147.85141119691,0.7,1,19,"experiment",40,"w","l"
"17","-1","-1","K19",1115.31801690715,0.7,0,19,"experiment",40,"w","l"
"18","-1","-1","K19",1234.25190248709,0.7,1,19,"experiment",40,"w","l"
"19","-1","-1","K19",926.204503398933,0.7,1,19,"experiment",40,"w","l"
"20","-1","-1","K19",896.201641711231,0.7,0,19,"experiment",40,"w","l"
"21","-1","-1","K19",1003.55392392783,0.7,0,19,"experiment",40,"w","l"
"22","-1","-1","K19",1221.76723509378,0.7,1,19,"experiment",40,"w","l"
"23","-1","-1","K19",1055.32484151816,0.7,1,19,"experiment",40,"w","l"
"24","-1","-1","K19",1449.44109207432,0.7,1,19,"experiment",40,"w","l"
"25","-1","-1","K19",1062.88473028995,0.7,0,19,"experiment",40,"w","l"
"26","-1","-1","K19",1026.10659929882,0.7,1,19,"experiment",40,"w","l"
"27","-1","-1","K19",1242.52146531254,0.7,0,19,"experiment",40,"w","l"
"28","-1","-1","K19",1068.98728091508,0.7,1,19,"experiment",40,"w","l"
"29","-1","-1","K19",1240.88663768279,0.7,1,19,"experiment",40,"w","l"
"30","-1","-1","K19",814.163349503441,0.7,0,19,"experiment",40,"w","l"
"31","-1","-1","K19",897.610655681863,0.7,0,19,"experiment",40,"w","l"
"32","-1","-1","K19",834.830644603838,0.7,0,19,"experiment",40,"w","l"
"33","-1","-1","K19",1257.6837976897,0.7,0,19,"experiment",40,"w","l"
"34","-1","-1","K19",1476.72237994166,0.7,0,19,"experiment",40,"w","l"
"35","-1","-1","K19",1066.83308243169,0.7,1,19,"experiment",40,"w","l"
"36","-1","-1","K19",1210.69828366762,0.7,0,19,"experiment",40,"w","l"
"37","-1","-1","K19",867.384969701518,0.7,1,19,"experiment",40,"w","l"
"38","-1","-1","K19",1239.070281507,0.7,1,19,"experiment",40,"w","l"
"39","-1","-1","K19",1185.53166790524,0.7,1,19,"experiment",40,"w","l"
"40","-1","-1","K19",1308.49629794212,0.7,0,19,"experiment",40,"w","l"
"41","-1","-1","K19",948.23029900198,0.7,1,19,"experiment",40,"w","l"
"42","-1","-1","K19",1060.73957001912,0.7,1,19,"experiment",40,"w","l"
"43","-1","-1","K19",950.70684453678,0.7,0,19,"experiment",40,"w","l"
"44","-1","-1","K19",1473.89981988808,0.7,1,19,"experiment",40,"w","l"
"45","-1","-1","K19",1298.35206530384,0.7,1,19,"experiment",40,"w","l"
"46","-1","-1","K19",1367.85108100043,0.7,1,19,"experiment",40,"w","l"
"47","-1","-1","K19",1091.26954484012,0.7,1,19,"experiment",40,"w","l"
"48","-1","-1","K19",1010.51567339377,0.7,1,19,"experiment",40,"w","l"
"49","-1","-1","K19",966.883671648534,0.7,0,19,"experiment",40,"w","l"
"50","-1","-1","K19",1162.5391787938,0.7,1,19,"experiment",40,"w","l"
"51","-1","-1","K19",833.542217862598,0.7,0,19,"experiment",40,"w","l"
"52","-1","-1","K19",1202.86125620204,0.7,1,19,"experiment",40,"w","l"
"53","-1","-1","K19",1095.40536485678,0.7,1,19,"experiment",40,"w","l"
"54","-1","-1","K19",895.774645808805,0.7,1,19,"experiment",40,"w","l"
"55","-1","-1","K19",1004.20141926835,0.7,0,19,"experiment",40,"w","l"
"56","-1","-1","K19",1122.41059218019,0.7,1,19,"experiment",40,"w","l"
"57","-1","-1","K19",1056.87592248021,0.7,0,19,"experiment",40,"w","l"
"58","-1","-1","K19",1183.30771544136,0.7,1,19,"experiment",40,"w","l"
"59","-1","-1","K19",1224.14384944941,0.7,1,19,"experiment",40,"w","l"
"60","-1","-1","K19",971.201325084317,0.7,1,19,"experiment",40,"w","l"
"61","1","-1","K19",1226.50226798266,0.8,0,19,"uebung",40,"w","l"
"62","1","-1","K19",1244.67231354867,0.8,1,19,"uebung",40,"w","l"
"63","1","-1","K19",1344.10271083826,0.8,1,19,"uebung",40,"w","l"
"64","1","-1","K19",1093.68490603885,0.8,1,19,"uebung",40,"w","l"
"65","1","-1","K19",1044.66022088447,0.8,1,19,"uebung",40,"w","l"
"66","1","-1","K19",1266.15277022634,0.8,1,19,"uebung",40,"w","l"
"67","1","-1","K19",814.603125096903,0.8,1,19,"experiment",40,"w","l"
"68","1","-1","K19",1028.23681510323,0.8,1,19,"experiment",40,"w","l"
"69","1","-1","K19",999.333185821186,0.8,1,19,"experiment",40,"w","l"
"70","1","-1","K19",1075.32516283724,0.8,1,19,"experiment",40,"w","l"
"71","1","-1","K19",921.870923216582,0.8,1,19,"experiment",40,"w","l"
"72","1","-1","K19",1000.51916143892,0.8,0,19,"experiment",40,"w","l"
"73","1","-1","K19",1348.47637398702,0.8,1,19,"experiment",40,"w","l"
"74","1","-1","K19",1177.08682779441,0.8,1,19,"experiment",40,"w","l"
"75","1","-1","K19",1467.02551068553,0.8,1,19,"experiment",40,"w","l"
"76","1","-1","K19",913.335628478368,0.8,1,19,"experiment",40,"w","l"
"77","1","-1","K19",1618.5542592839,0.8,1,19,"experiment",40,"w","l"
"78","1","-1","K19",1187.2358141256,0.8,1,19,"experiment",40,"w","l"
"79","1","-1","K19",1046.96228593025,0.8,1,19,"experiment",40,"w","l"
"80","1","-1","K19",1046.70668751813,0.8,1,19,"experiment",40,"w","l"
