"","Condition1","Condition2","id","rt","p","corr","vpnr","phase","age","gender","hand"
"1","-1","-1","K3",1221.65530640173,0.7,1,3,"uebung",33,"w","r"
"2","-1","-1","K3",1786.63787456557,0.7,1,3,"uebung",33,"w","r"
"3","-1","-1","K3",1091.82871291629,0.7,1,3,"uebung",33,"w","r"
"4","-1","-1","K3",1032.77456981558,0.7,0,3,"uebung",33,"w","r"
"5","-1","-1","K3",975.562525486302,0.7,0,3,"uebung",33,"w","r"
"6","-1","-1","K3",1305.74259214199,0.7,1,3,"uebung",33,"w","r"
"7","-1","-1","K3",1356.04830557278,0.7,1,3,"experiment",33,"w","r"
"8","-1","-1","K3",1441.00913191534,0.7,1,3,"experiment",33,"w","r"
"9","-1","-1","K3",1085.5972483407,0.7,1,3,"experiment",33,"w","r"
"10","-1","-1","K3",1098.30297238155,0.7,1,3,"experiment",33,"w","r"
"11","-1","-1","K3",2016.98158666849,0.7,1,3,"experiment",33,"w","r"
"12","-1","-1","K3",1206.71800987901,0.7,0,3,"experiment",33,"w","r"
"13","-1","-1","K3",1113.2233971181,0.7,1,3,"experiment",33,"w","r"
"14","-1","-1","K3",1240.74178706414,0.7,1,3,"experiment",33,"w","r"
"15","-1","-1","K3",1271.22549286334,0.7,1,3,"experiment",33,"w","r"
"16","-1","-1","K3",1176.99302695791,0.7,1,3,"experiment",33,"w","r"
"17","-1","-1","K3",3033.11895206762,0.7,0,3,"experiment",33,"w","r"
"18","-1","-1","K3",1263.45179863001,0.7,1,3,"experiment",33,"w","r"
"19","-1","-1","K3",1083.17484777799,0.7,1,3,"experiment",33,"w","r"
"20","-1","-1","K3",1223.68701952953,0.7,1,3,"experiment",33,"w","r"
"21","-1","-1","K3",1310.29687388261,0.7,1,3,"experiment",33,"w","r"
"22","-1","-1","K3",1120.73648852507,0.7,1,3,"experiment",33,"w","r"
"23","-1","-1","K3",1083.44074554935,0.7,1,3,"experiment",33,"w","r"
"24","-1","-1","K3",1417.90135017026,0.7,0,3,"experiment",33,"w","r"
"25","-1","-1","K3",1318.75942839107,0.7,1,3,"experiment",33,"w","r"
"26","-1","-1","K3",1157.20805674402,0.7,1,3,"experiment",33,"w","r"
"27","-1","-1","K3",1114.92348500346,0.7,1,3,"experiment",33,"w","r"
"28","-1","-1","K3",1149.89021795829,0.7,0,3,"experiment",33,"w","r"
"29","-1","-1","K3",1264.86889363073,0.7,1,3,"experiment",33,"w","r"
"30","-1","-1","K3",1348.33079720277,0.7,1,3,"experiment",33,"w","r"
"31","-1","-1","K3",1200.2406541658,0.7,1,3,"experiment",33,"w","r"
"32","-1","-1","K3",1738.17773715579,0.7,1,3,"experiment",33,"w","r"
"33","-1","-1","K3",1073.42952887273,0.7,0,3,"experiment",33,"w","r"
"34","-1","-1","K3",1000.97079194766,0.7,0,3,"experiment",33,"w","r"
"35","-1","-1","K3",1252.73334006103,0.7,0,3,"experiment",33,"w","r"
"36","-1","-1","K3",1288.04183069208,0.7,0,3,"experiment",33,"w","r"
"37","-1","-1","K3",1483.65304542268,0.7,0,3,"experiment",33,"w","r"
"38","-1","-1","K3",1329.50331508713,0.7,1,3,"experiment",33,"w","r"
"39","-1","-1","K3",1696.38912386854,0.7,1,3,"experiment",33,"w","r"
"40","-1","-1","K3",1255.9949737597,0.7,1,3,"experiment",33,"w","r"
"41","-1","-1","K3",1049.08294032381,0.7,0,3,"experiment",33,"w","r"
"42","-1","-1","K3",2168.7007924923,0.7,0,3,"experiment",33,"w","r"
"43","-1","-1","K3",1207.90020729241,0.7,1,3,"experiment",33,"w","r"
"44","-1","-1","K3",1570.00614249093,0.7,1,3,"experiment",33,"w","r"
"45","-1","-1","K3",1536.89576049869,0.7,1,3,"experiment",33,"w","r"
"46","-1","-1","K3",1163.44329696818,0.7,1,3,"experiment",33,"w","r"
"47","-1","-1","K3",1082.47443392176,0.7,0,3,"experiment",33,"w","r"
"48","-1","-1","K3",1150.05659581736,0.7,1,3,"experiment",33,"w","r"
"49","-1","-1","K3",910.864895616797,0.7,1,3,"experiment",33,"w","r"
"50","-1","-1","K3",1460.51227625663,0.7,0,3,"experiment",33,"w","r"
"51","-1","-1","K3",1106.34626951528,0.7,1,3,"experiment",33,"w","r"
"52","-1","-1","K3",1488.41078802341,0.7,0,3,"experiment",33,"w","r"
"53","-1","-1","K3",1102.09457004245,0.7,1,3,"experiment",33,"w","r"
"54","-1","-1","K3",1406.70012460552,0.7,1,3,"experiment",33,"w","r"
"55","-1","-1","K3",1259.34334759664,0.7,1,3,"experiment",33,"w","r"
"56","-1","-1","K3",1153.05694661827,0.7,0,3,"experiment",33,"w","r"
"57","-1","-1","K3",1183.36022151598,0.7,1,3,"experiment",33,"w","r"
