"","Condition1","Condition2","id","rt","p","corr","vpnr","phase","age","gender","hand"
"1","-1","-1","K7",1569.09004717149,0.7,1,7,"uebung",21,"w","l"
"2","-1","-1","K7",1219.27578296194,0.7,1,7,"uebung",21,"w","l"
"3","-1","-1","K7",1114.82083142753,0.7,1,7,"uebung",21,"w","l"
"4","-1","-1","K7",1028.52818341615,0.7,1,7,"uebung",21,"w","l"
"5","-1","-1","K7",1283.37145785538,0.7,0,7,"uebung",21,"w","l"
"6","-1","-1","K7",1573.18668516197,0.7,1,7,"uebung",21,"w","l"
"7","-1","-1","K7",1264.44518555804,0.7,1,7,"experiment",21,"w","l"
"8","-1","-1","K7",1467.93547458864,0.7,1,7,"experiment",21,"w","l"
"9","-1","-1","K7",1044.12214960594,0.7,1,7,"experiment",21,"w","l"
"10","-1","-1","K7",1183.37547508941,0.7,1,7,"experiment",21,"w","l"
"11","-1","-1","K7",1033.77134049318,0.7,0,7,"experiment",21,"w","l"
"12","-1","-1","K7",1178.84099043142,0.7,0,7,"experiment",21,"w","l"
"13","-1","-1","K7",1725.59823934729,0.7,0,7,"experiment",21,"w","l"
"14","-1","-1","K7",1354.15884258798,0.7,1,7,"experiment",21,"w","l"
"15","-1","-1","K7",1032.32617677089,0.7,1,7,"experiment",21,"w","l"
"16","-1","-1","K7",1118.59526997591,0.7,1,7,"experiment",21,"w","l"
"17","-1","-1","K7",1382.39688690781,0.7,0,7,"experiment",21,"w","l"
"18","-1","-1","K7",1135.8305572496,0.7,0,7,"experiment",21,"w","l"
"19","-1","-1","K7",1116.23351857487,0.7,1,7,"experiment",21,"w","l"
"20","-1","-1","K7",899.139885343926,0.7,1,7,"experiment",21,"w","l"
"21","-1","-1","K7",995.50420491654,0.7,1,7,"experiment",21,"w","l"
"22","-1","-1","K7",1254.4613268662,0.7,0,7,"experiment",21,"w","l"
"23","-1","-1","K7",939.850108620046,0.7,1,7,"experiment",21,"w","l"
"24","-1","-1","K7",2230.41808994441,0.7,0,7,"experiment",21,"w","l"
"25","-1","-1","K7",981.460609557861,0.7,1,7,"experiment",21,"w","l"
"26","-1","-1","K7",1223.83286218155,0.7,1,7,"experiment",21,"w","l"
"27","-1","-1","K7",889.320754414366,0.7,1,7,"experiment",21,"w","l"
"28","-1","-1","K7",945.954556274229,0.7,1,7,"experiment",21,"w","l"
"29","-1","-1","K7",1024.47222183218,0.7,0,7,"experiment",21,"w","l"
"30","-1","-1","K7",1351.08617868061,0.7,1,7,"experiment",21,"w","l"
"31","-1","-1","K7",1389.18416572479,0.7,1,7,"experiment",21,"w","l"
"32","-1","-1","K7",1286.72170193464,0.7,1,7,"experiment",21,"w","l"
"33","-1","-1","K7",1067.58088993713,0.7,1,7,"experiment",21,"w","l"
"34","-1","-1","K7",1233.77379527166,0.7,0,7,"experiment",21,"w","l"
"35","-1","-1","K7",1666.839351879,0.7,0,7,"experiment",21,"w","l"
