"","Condition1","Condition2","id","rt","p","corr","vpnr","phase","age","gender","hand"
"1","-1","-1","K16",1307.29470726143,0.7,1,16,"uebung",25,"keine Angabe","r"
"2","-1","-1","K16",1152.62142126737,0.7,0,16,"uebung",25,"keine Angabe","r"
"3","-1","-1","K16",1138.85049797133,0.7,1,16,"uebung",25,"keine Angabe","r"
"4","-1","-1","K16",1276.21658646831,0.7,0,16,"uebung",25,"keine Angabe","r"
"5","-1","-1","K16",1284.38319647792,0.7,1,16,"uebung",25,"keine Angabe","r"
"6","-1","-1","K16",1123.41381370668,0.7,1,16,"uebung",25,"keine Angabe","r"
"7","-1","-1","K16",1130.84174395768,0.7,1,16,"experiment",25,"keine Angabe","r"
"8","-1","-1","K16",1471.65442214332,0.7,0,16,"experiment",25,"keine Angabe","r"
"9","-1","-1","K16",1456.90512198119,0.7,0,16,"experiment",25,"keine Angabe","r"
"10","-1","-1","K16",1355.90062986284,0.7,0,16,"experiment",25,"keine Angabe","r"
"11","-1","-1","K16",1449.32388893115,0.7,1,16,"experiment",25,"keine Angabe","r"
"12","-1","-1","K16",965.589656367987,0.7,0,16,"experiment",25,"keine Angabe","r"
"13","-1","-1","K16",1138.76047811284,0.7,1,16,"experiment",25,"keine Angabe","r"
"14","-1","-1","K16",1062.19584250824,0.7,1,16,"experiment",25,"keine Angabe","r"
"15","-1","-1","K16",1157.12385497511,0.7,1,16,"experiment",25,"keine Angabe","r"
"16","-1","-1","K16",1314.08404294862,0.7,0,16,"experiment",25,"keine Angabe","r"
"17","-1","-1","K16",2159.60280295254,0.7,0,16,"experiment",25,"keine Angabe","r"
"18","-1","-1","K16",1233.90658059751,0.7,1,16,"experiment",25,"keine Angabe","r"
"19","-1","-1","K16",1214.56241037163,0.7,0,16,"experiment",25,"keine Angabe","r"
"20","-1","-1","K16",1234.05458356518,0.7,1,16,"experiment",25,"keine Angabe","r"
"21","-1","-1","K16",1047.17065413761,0.7,0,16,"experiment",25,"keine Angabe","r"
"22","-1","-1","K16",1181.34600533624,0.7,0,16,"experiment",25,"keine Angabe","r"
"23","-1","-1","K16",1266.55037272055,0.7,0,16,"experiment",25,"keine Angabe","r"
"24","-1","-1","K16",1592.01661344211,0.7,1,16,"experiment",25,"keine Angabe","r"
"25","-1","-1","K16",1208.44454421508,0.7,1,16,"experiment",25,"keine Angabe","r"
