"","Condition1","Condition2","id","rt","p","corr","vpnr","phase","age","gender","hand"
"1","-1","-1","K15",1350.36699037069,0.7,1,15,"uebung",24,"keine Angabe","r"
"2","-1","-1","K15",1043.25508570106,0.7,1,15,"uebung",24,"keine Angabe","r"
"3","-1","-1","K15",905.737792328574,0.7,1,15,"uebung",24,"keine Angabe","r"
"4","-1","-1","K15",972.916032502685,0.7,1,15,"uebung",24,"keine Angabe","r"
"5","-1","-1","K15",994.496469957697,0.7,1,15,"uebung",24,"keine Angabe","r"
"6","-1","-1","K15",1204.33056269766,0.7,0,15,"uebung",24,"keine Angabe","r"
"7","-1","-1","K15",1024.8266036546,0.7,1,15,"experiment",24,"keine Angabe","r"
"8","-1","-1","K15",1112.41190564717,0.7,1,15,"experiment",24,"keine Angabe","r"
"9","-1","-1","K15",1361.69723986553,0.7,1,15,"experiment",24,"keine Angabe","r"
"10","-1","-1","K15",994.341476522045,0.7,1,15,"experiment",24,"keine Angabe","r"
"11","-1","-1","K15",1176.68886184797,0.7,1,15,"experiment",24,"keine Angabe","r"
"12","-1","-1","K15",1168.04177167208,0.7,1,15,"experiment",24,"keine Angabe","r"
"13","-1","-1","K15",1049.41154662396,0.7,1,15,"experiment",24,"keine Angabe","r"
"14","-1","-1","K15",1090.45355787088,0.7,0,15,"experiment",24,"keine Angabe","r"
"15","-1","-1","K15",952.02293980137,0.7,0,15,"experiment",24,"keine Angabe","r"
"16","-1","-1","K15",1235.95297652574,0.7,1,15,"experiment",24,"keine Angabe","r"
"17","-1","-1","K15",1168.12278852273,0.7,0,15,"experiment",24,"keine Angabe","r"
"18","-1","-1","K15",1388.58013489027,0.7,1,15,"experiment",24,"keine Angabe","r"
"19","-1","-1","K15",1046.40392512816,0.7,1,15,"experiment",24,"keine Angabe","r"
"20","-1","-1","K15",1122.6271744932,0.7,1,15,"experiment",24,"keine Angabe","r"
"21","-1","-1","K15",719.075679892284,0.7,1,15,"experiment",24,"keine Angabe","r"
"22","-1","-1","K15",1043.08211569965,0.7,1,15,"experiment",24,"keine Angabe","r"
"23","-1","-1","K15",1286.31868802279,0.7,1,15,"experiment",24,"keine Angabe","r"
"24","-1","-1","K15",1290.16981667491,0.7,1,15,"experiment",24,"keine Angabe","r"
"25","-1","-1","K15",1161.3145989953,0.7,0,15,"experiment",24,"keine Angabe","r"
"26","-1","-1","K15",1290.5986611539,0.7,1,15,"experiment",24,"keine Angabe","r"
"27","-1","-1","K15",991.844062057964,0.7,0,15,"experiment",24,"keine Angabe","r"
"28","-1","-1","K15",942.73824028484,0.7,1,15,"experiment",24,"keine Angabe","r"
"29","-1","-1","K15",1094.4833836561,0.7,0,15,"experiment",24,"keine Angabe","r"
"30","-1","-1","K15",972.891788879288,0.7,1,15,"experiment",24,"keine Angabe","r"
"31","-1","-1","K15",946.825098272814,0.7,1,15,"experiment",24,"keine Angabe","r"
"32","-1","-1","K15",1276.98002209218,0.7,1,15,"experiment",24,"keine Angabe","r"
"33","-1","-1","K15",1703.14147059779,0.7,0,15,"experiment",24,"keine Angabe","r"
"34","-1","-1","K15",1158.74444543975,0.7,0,15,"experiment",24,"keine Angabe","r"
"35","-1","-1","K15",1086.34930686398,0.7,0,15,"experiment",24,"keine Angabe","r"
"36","-1","-1","K15",955.779009649991,0.7,1,15,"experiment",24,"keine Angabe","r"
"37","-1","-1","K15",1431.41734369614,0.7,0,15,"experiment",24,"keine Angabe","r"
"38","-1","-1","K15",1272.26504329146,0.7,1,15,"experiment",24,"keine Angabe","r"
"39","-1","-1","K15",1419.80996031468,0.7,1,15,"experiment",24,"keine Angabe","r"
"40","-1","-1","K15",1204.22136154514,0.7,1,15,"experiment",24,"keine Angabe","r"
"41","-1","-1","K15",951.992608161698,0.7,0,15,"experiment",24,"keine Angabe","r"
"42","-1","-1","K15",1448.1144389357,0.7,1,15,"experiment",24,"keine Angabe","r"
"43","-1","-1","K15",955.17806649087,0.7,0,15,"experiment",24,"keine Angabe","r"
"44","-1","-1","K15",1056.7200874823,0.7,1,15,"experiment",24,"keine Angabe","r"
"45","-1","-1","K15",1117.90758563145,0.7,0,15,"experiment",24,"keine Angabe","r"
"46","-1","-1","K15",811.34006848953,0.7,0,15,"experiment",24,"keine Angabe","r"
"47","-1","-1","K15",1001.44796917365,0.7,1,15,"experiment",24,"keine Angabe","r"
"48","-1","-1","K15",1145.46079556894,0.7,1,15,"experiment",24,"keine Angabe","r"
"49","-1","-1","K15",1337.13819456255,0.7,1,15,"experiment",24,"keine Angabe","r"
"50","-1","-1","K15",1349.74904610644,0.7,1,15,"experiment",24,"keine Angabe","r"
"51","-1","-1","K15",1097.51416738606,0.7,1,15,"experiment",24,"keine Angabe","r"
"52","-1","-1","K15",945.305742741769,0.7,0,15,"experiment",24,"keine Angabe","r"
"53","-1","-1","K15",1170.06781276759,0.7,1,15,"experiment",24,"keine Angabe","r"
"54","-1","-1","K15",901.929781231694,0.7,0,15,"experiment",24,"keine Angabe","r"
"55","-1","-1","K15",814.758047195801,0.7,1,15,"experiment",24,"keine Angabe","r"
"56","-1","-1","K15",1134.73529602832,0.7,1,15,"experiment",24,"keine Angabe","r"
"57","-1","-1","K15",958.042036041528,0.7,1,15,"experiment",24,"keine Angabe","r"
"58","-1","-1","K15",996.46533433594,0.7,1,15,"experiment",24,"keine Angabe","r"
"59","-1","-1","K15",1118.46388190365,0.7,1,15,"experiment",24,"keine Angabe","r"
"60","-1","-1","K15",1092.04912245114,0.7,1,15,"experiment",24,"keine Angabe","r"
"61","1","-1","K15",1204.37562749204,0.8,0,15,"uebung",24,"keine Angabe","r"
