"","Condition1","Condition2","id","rt","p","corr","vpnr","phase","age","gender","hand"
"1","-1","-1","K10",810.280824166224,0.7,1,10,"uebung",21,"keine Angabe","r"
"2","-1","-1","K10",1074.91887066955,0.7,1,10,"uebung",21,"keine Angabe","r"
"3","-1","-1","K10",1031.05108402618,0.7,1,10,"uebung",21,"keine Angabe","r"
"4","-1","-1","K10",864.250724820747,0.7,1,10,"uebung",21,"keine Angabe","r"
"5","-1","-1","K10",994.236264012704,0.7,1,10,"uebung",21,"keine Angabe","r"
"6","-1","-1","K10",935.653495527719,0.7,0,10,"uebung",21,"keine Angabe","r"
"7","-1","-1","K10",1115.36943475515,0.7,1,10,"experiment",21,"keine Angabe","r"
"8","-1","-1","K10",1377.46353855781,0.7,0,10,"experiment",21,"keine Angabe","r"
"9","-1","-1","K10",1175.33252201587,0.7,1,10,"experiment",21,"keine Angabe","r"
"10","-1","-1","K10",1274.69338649223,0.7,0,10,"experiment",21,"keine Angabe","r"
"11","-1","-1","K10",796.005071351208,0.7,0,10,"experiment",21,"keine Angabe","r"
"12","-1","-1","K10",1005.17208484226,0.7,0,10,"experiment",21,"keine Angabe","r"
"13","-1","-1","K10",1320.22349353463,0.7,0,10,"experiment",21,"keine Angabe","r"
"14","-1","-1","K10",894.730580623766,0.7,1,10,"experiment",21,"keine Angabe","r"
"15","-1","-1","K10",973.718984340381,0.7,0,10,"experiment",21,"keine Angabe","r"
"16","-1","-1","K10",1098.88770496711,0.7,1,10,"experiment",21,"keine Angabe","r"
"17","-1","-1","K10",1004.50234703081,0.7,1,10,"experiment",21,"keine Angabe","r"
"18","-1","-1","K10",1480.11345409904,0.7,1,10,"experiment",21,"keine Angabe","r"
"19","-1","-1","K10",1975.21248828139,0.7,1,10,"experiment",21,"keine Angabe","r"
"20","-1","-1","K10",1246.28570706051,0.7,1,10,"experiment",21,"keine Angabe","r"
"21","-1","-1","K10",1368.50930637648,0.7,1,10,"experiment",21,"keine Angabe","r"
"22","-1","-1","K10",1118.34861249131,0.7,0,10,"experiment",21,"keine Angabe","r"
"23","-1","-1","K10",996.840288952178,0.7,1,10,"experiment",21,"keine Angabe","r"
"24","-1","-1","K10",1052.58268282124,0.7,1,10,"experiment",21,"keine Angabe","r"
"25","-1","-1","K10",1039.82845384832,0.7,0,10,"experiment",21,"keine Angabe","r"
"26","-1","-1","K10",1292.65689370635,0.7,0,10,"experiment",21,"keine Angabe","r"
"27","-1","-1","K10",932.752670072344,0.7,1,10,"experiment",21,"keine Angabe","r"
"28","-1","-1","K10",1249.4268651329,0.7,1,10,"experiment",21,"keine Angabe","r"
"29","-1","-1","K10",980.291272134735,0.7,1,10,"experiment",21,"keine Angabe","r"
"30","-1","-1","K10",1218.88748883607,0.7,1,10,"experiment",21,"keine Angabe","r"
"31","-1","-1","K10",1387.24592927811,0.7,1,10,"experiment",21,"keine Angabe","r"
"32","-1","-1","K10",925.602772622856,0.7,1,10,"experiment",21,"keine Angabe","r"
"33","-1","-1","K10",1162.62676381868,0.7,1,10,"experiment",21,"keine Angabe","r"
"34","-1","-1","K10",680.542386665085,0.7,1,10,"experiment",21,"keine Angabe","r"
"35","-1","-1","K10",1194.61181010826,0.7,0,10,"experiment",21,"keine Angabe","r"
"36","-1","-1","K10",946.620585677584,0.7,1,10,"experiment",21,"keine Angabe","r"
"37","-1","-1","K10",970.182085756153,0.7,1,10,"experiment",21,"keine Angabe","r"
"38","-1","-1","K10",1372.76272615597,0.7,1,10,"experiment",21,"keine Angabe","r"
"39","-1","-1","K10",1326.08409866709,0.7,1,10,"experiment",21,"keine Angabe","r"
"40","-1","-1","K10",1005.71218413479,0.7,1,10,"experiment",21,"keine Angabe","r"
"41","-1","-1","K10",1245.09136035611,0.7,1,10,"experiment",21,"keine Angabe","r"
"42","-1","-1","K10",936.202843493346,0.7,0,10,"experiment",21,"keine Angabe","r"
"43","-1","-1","K10",1078.95139524985,0.7,1,10,"experiment",21,"keine Angabe","r"
"44","-1","-1","K10",756.170865254028,0.7,0,10,"experiment",21,"keine Angabe","r"
"45","-1","-1","K10",993.655805354167,0.7,0,10,"experiment",21,"keine Angabe","r"
"46","-1","-1","K10",941.119979051199,0.7,1,10,"experiment",21,"keine Angabe","r"
"47","-1","-1","K10",908.688685492361,0.7,1,10,"experiment",21,"keine Angabe","r"
"48","-1","-1","K10",911.969146788599,0.7,1,10,"experiment",21,"keine Angabe","r"
"49","-1","-1","K10",860.476250065226,0.7,1,10,"experiment",21,"keine Angabe","r"
"50","-1","-1","K10",940.767135098828,0.7,1,10,"experiment",21,"keine Angabe","r"
"51","-1","-1","K10",840.310985468897,0.7,1,10,"experiment",21,"keine Angabe","r"
"52","-1","-1","K10",1054.67842089608,0.7,0,10,"experiment",21,"keine Angabe","r"
"53","-1","-1","K10",939.976094922302,0.7,1,10,"experiment",21,"keine Angabe","r"
"54","-1","-1","K10",998.422990813255,0.7,1,10,"experiment",21,"keine Angabe","r"
"55","-1","-1","K10",1134.93074758485,0.7,1,10,"experiment",21,"keine Angabe","r"
"56","-1","-1","K10",1359.89506385844,0.7,1,10,"experiment",21,"keine Angabe","r"
"57","-1","-1","K10",954.093594238614,0.7,1,10,"experiment",21,"keine Angabe","r"
"58","-1","-1","K10",813.163043457023,0.7,1,10,"experiment",21,"keine Angabe","r"
"59","-1","-1","K10",1190.53698363579,0.7,1,10,"experiment",21,"keine Angabe","r"
"60","-1","-1","K10",821.90558037621,0.7,1,10,"experiment",21,"keine Angabe","r"
"61","1","-1","K10",1146.12600393108,0.8,1,10,"uebung",21,"keine Angabe","r"
"62","1","-1","K10",925.447490889814,0.8,0,10,"uebung",21,"keine Angabe","r"
"63","1","-1","K10",978.948051793329,0.8,1,10,"uebung",21,"keine Angabe","r"
"64","1","-1","K10",1086.19568040006,0.8,1,10,"uebung",21,"keine Angabe","r"
"65","1","-1","K10",1109.72881173672,0.8,1,10,"uebung",21,"keine Angabe","r"
"66","1","-1","K10",1800.48760126449,0.8,1,10,"uebung",21,"keine Angabe","r"
"67","1","-1","K10",1141.42205683346,0.8,0,10,"experiment",21,"keine Angabe","r"
"68","1","-1","K10",1450.86682623821,0.8,0,10,"experiment",21,"keine Angabe","r"
"69","1","-1","K10",977.288654557454,0.8,0,10,"experiment",21,"keine Angabe","r"
"70","1","-1","K10",1028.03073540097,0.8,0,10,"experiment",21,"keine Angabe","r"
"71","1","-1","K10",1618.6382579754,0.8,1,10,"experiment",21,"keine Angabe","r"
"72","1","-1","K10",968.796752144143,0.8,1,10,"experiment",21,"keine Angabe","r"
"73","1","-1","K10",1371.07613698765,0.8,0,10,"experiment",21,"keine Angabe","r"
"74","1","-1","K10",1413.14198605634,0.8,1,10,"experiment",21,"keine Angabe","r"
"75","1","-1","K10",1044.16271362013,0.8,1,10,"experiment",21,"keine Angabe","r"
"76","1","-1","K10",1151.10805885147,0.8,1,10,"experiment",21,"keine Angabe","r"
"77","1","-1","K10",1182.31978193792,0.8,0,10,"experiment",21,"keine Angabe","r"
"78","1","-1","K10",1021.79086219346,0.8,0,10,"experiment",21,"keine Angabe","r"
"79","1","-1","K10",1496.73896094352,0.8,1,10,"experiment",21,"keine Angabe","r"
"80","1","-1","K10",1084.67856374766,0.8,1,10,"experiment",21,"keine Angabe","r"
"81","1","-1","K10",1085.48376273294,0.8,1,10,"experiment",21,"keine Angabe","r"
"82","1","-1","K10",1386.89974985858,0.8,1,10,"experiment",21,"keine Angabe","r"
"83","1","-1","K10",1083.02969910809,0.8,1,10,"experiment",21,"keine Angabe","r"
"84","1","-1","K10",1072.78026035145,0.8,0,10,"experiment",21,"keine Angabe","r"
"85","1","-1","K10",823.228926676644,0.8,0,10,"experiment",21,"keine Angabe","r"
"86","1","-1","K10",1129.63579563558,0.8,0,10,"experiment",21,"keine Angabe","r"
"87","1","-1","K10",1089.05064835931,0.8,0,10,"experiment",21,"keine Angabe","r"
"88","1","-1","K10",1263.70572557807,0.8,0,10,"experiment",21,"keine Angabe","r"
"89","1","-1","K10",1102.26881691703,0.8,1,10,"experiment",21,"keine Angabe","r"
"90","1","-1","K10",1003.02609594498,0.8,0,10,"experiment",21,"keine Angabe","r"
"91","1","-1","K10",918.482355758092,0.8,1,10,"experiment",21,"keine Angabe","r"
"92","1","-1","K10",809.922779891981,0.8,1,10,"experiment",21,"keine Angabe","r"
"93","1","-1","K10",1092.21896129982,0.8,1,10,"experiment",21,"keine Angabe","r"
"94","1","-1","K10",1087.52152017891,0.8,1,10,"experiment",21,"keine Angabe","r"
"95","1","-1","K10",954.212814162248,0.8,1,10,"experiment",21,"keine Angabe","r"
"96","1","-1","K10",1398.73508642629,0.8,1,10,"experiment",21,"keine Angabe","r"
"97","1","-1","K10",1234.94691565005,0.8,1,10,"experiment",21,"keine Angabe","r"
"98","1","-1","K10",1061.19912701926,0.8,1,10,"experiment",21,"keine Angabe","r"
"99","1","-1","K10",1092.29375557551,0.8,1,10,"experiment",21,"keine Angabe","r"
"100","1","-1","K10",1233.15692044622,0.8,1,10,"experiment",21,"keine Angabe","r"
"101","1","-1","K10",1059.95799917218,0.8,1,10,"experiment",21,"keine Angabe","r"
"102","1","-1","K10",1002.1774712878,0.8,1,10,"experiment",21,"keine Angabe","r"
"103","1","-1","K10",1167.28084011501,0.8,1,10,"experiment",21,"keine Angabe","r"
"104","1","-1","K10",949.580940961342,0.8,1,10,"experiment",21,"keine Angabe","r"
"105","1","-1","K10",944.768266467302,0.8,0,10,"experiment",21,"keine Angabe","r"
"106","1","-1","K10",1179.02598733252,0.8,1,10,"experiment",21,"keine Angabe","r"
"107","1","-1","K10",1029.80864239539,0.8,1,10,"experiment",21,"keine Angabe","r"
"108","1","-1","K10",1027.00075656312,0.8,1,10,"experiment",21,"keine Angabe","r"
"109","1","-1","K10",1152.50992148896,0.8,1,10,"experiment",21,"keine Angabe","r"
"110","1","-1","K10",1280.79177543158,0.8,1,10,"experiment",21,"keine Angabe","r"
"111","1","-1","K10",978.646039090865,0.8,1,10,"experiment",21,"keine Angabe","r"
"112","1","-1","K10",1312.76811276262,0.8,0,10,"experiment",21,"keine Angabe","r"
"113","1","-1","K10",1177.31936396261,0.8,0,10,"experiment",21,"keine Angabe","r"
"114","1","-1","K10",1023.00870835556,0.8,1,10,"experiment",21,"keine Angabe","r"
"115","1","-1","K10",975.636899584758,0.8,1,10,"experiment",21,"keine Angabe","r"
"116","1","-1","K10",1109.99632247191,0.8,1,10,"experiment",21,"keine Angabe","r"
"117","1","-1","K10",1096.26308886768,0.8,1,10,"experiment",21,"keine Angabe","r"
"118","1","-1","K10",1303.24734959081,0.8,1,10,"experiment",21,"keine Angabe","r"
"119","1","-1","K10",1208.69745841144,0.8,1,10,"experiment",21,"keine Angabe","r"
"120","1","-1","K10",1484.39159316813,0.8,1,10,"experiment",21,"keine Angabe","r"
"121","-1","1","K10",883.385475559043,0.8,1,10,"uebung",21,"keine Angabe","r"
"122","-1","1","K10",1009.99136040444,0.8,1,10,"uebung",21,"keine Angabe","r"
"123","-1","1","K10",1200.17256248954,0.8,1,10,"uebung",21,"keine Angabe","r"
"124","-1","1","K10",996.747010679993,0.8,1,10,"uebung",21,"keine Angabe","r"
"125","-1","1","K10",1328.47054950292,0.8,1,10,"uebung",21,"keine Angabe","r"
"126","-1","1","K10",1022.69955362314,0.8,0,10,"uebung",21,"keine Angabe","r"
"127","-1","1","K10",1036.7740823829,0.8,0,10,"experiment",21,"keine Angabe","r"
"128","-1","1","K10",1379.39983740649,0.8,1,10,"experiment",21,"keine Angabe","r"
"129","-1","1","K10",950.463758432221,0.8,1,10,"experiment",21,"keine Angabe","r"
"130","-1","1","K10",957.271659294074,0.8,1,10,"experiment",21,"keine Angabe","r"
"131","-1","1","K10",989.40573422059,0.8,1,10,"experiment",21,"keine Angabe","r"
"132","-1","1","K10",972.120324201203,0.8,0,10,"experiment",21,"keine Angabe","r"
"133","-1","1","K10",1186.39000225207,0.8,0,10,"experiment",21,"keine Angabe","r"
"134","-1","1","K10",1032.7031389072,0.8,1,10,"experiment",21,"keine Angabe","r"
"135","-1","1","K10",984.187324629079,0.8,1,10,"experiment",21,"keine Angabe","r"
"136","-1","1","K10",884.372155646113,0.8,1,10,"experiment",21,"keine Angabe","r"
"137","-1","1","K10",754.607541946161,0.8,1,10,"experiment",21,"keine Angabe","r"
"138","-1","1","K10",1005.6820125862,0.8,1,10,"experiment",21,"keine Angabe","r"
"139","-1","1","K10",1548.42162654137,0.8,1,10,"experiment",21,"keine Angabe","r"
"140","-1","1","K10",1009.63155564362,0.8,1,10,"experiment",21,"keine Angabe","r"
