"","Condition1","Condition2","id","rt","p","corr","vpnr","phase","age","gender","hand"
"1","-1","-1","K12",950.642692774719,0.7,1,12,"uebung",20,"w","r"
"2","-1","-1","K12",1057.59287315002,0.7,0,12,"uebung",20,"w","r"
"3","-1","-1","K12",1239.24300429254,0.7,1,12,"uebung",20,"w","r"
"4","-1","-1","K12",1074.87293552616,0.7,1,12,"uebung",20,"w","r"
"5","-1","-1","K12",1072.25002363683,0.7,1,12,"uebung",20,"w","r"
"6","-1","-1","K12",1055.40544911641,0.7,1,12,"uebung",20,"w","r"
"7","-1","-1","K12",1052.55268477824,0.7,1,12,"experiment",20,"w","r"
"8","-1","-1","K12",1687.94628182624,0.7,1,12,"experiment",20,"w","r"
"9","-1","-1","K12",1060.94000316829,0.7,1,12,"experiment",20,"w","r"
"10","-1","-1","K12",1272.80579131965,0.7,0,12,"experiment",20,"w","r"
"11","-1","-1","K12",1329.06976881402,0.7,0,12,"experiment",20,"w","r"
"12","-1","-1","K12",1206.37781423376,0.7,0,12,"experiment",20,"w","r"
"13","-1","-1","K12",1070.19095826752,0.7,1,12,"experiment",20,"w","r"
"14","-1","-1","K12",1644.66305992661,0.7,0,12,"experiment",20,"w","r"
"15","-1","-1","K12",1031.98063378209,0.7,1,12,"experiment",20,"w","r"
"16","-1","-1","K12",1009.13827892501,0.7,1,12,"experiment",20,"w","r"
"17","-1","-1","K12",1096.47828126756,0.7,1,12,"experiment",20,"w","r"
"18","-1","-1","K12",1266.91272561215,0.7,1,12,"experiment",20,"w","r"
"19","-1","-1","K12",1597.07280381725,0.7,1,12,"experiment",20,"w","r"
"20","-1","-1","K12",992.900194585221,0.7,1,12,"experiment",20,"w","r"
"21","-1","-1","K12",1164.44290080711,0.7,0,12,"experiment",20,"w","r"
"22","-1","-1","K12",1068.23103593558,0.7,0,12,"experiment",20,"w","r"
"23","-1","-1","K12",1362.47545721597,0.7,1,12,"experiment",20,"w","r"
"24","-1","-1","K12",1252.16899722835,0.7,1,12,"experiment",20,"w","r"
"25","-1","-1","K12",1214.58319991575,0.7,0,12,"experiment",20,"w","r"
"26","-1","-1","K12",1056.551808994,0.7,0,12,"experiment",20,"w","r"
"27","-1","-1","K12",1107.35461706032,0.7,0,12,"experiment",20,"w","r"
"28","-1","-1","K12",1068.13728768727,0.7,1,12,"experiment",20,"w","r"
"29","-1","-1","K12",1291.59475158807,0.7,1,12,"experiment",20,"w","r"
"30","-1","-1","K12",1545.64921067469,0.7,1,12,"experiment",20,"w","r"
"31","-1","-1","K12",1395.08415881078,0.7,0,12,"experiment",20,"w","r"
"32","-1","-1","K12",1593.37513456584,0.7,1,12,"experiment",20,"w","r"
"33","-1","-1","K12",1490.62827698321,0.7,1,12,"experiment",20,"w","r"
"34","-1","-1","K12",1031.73030096904,0.7,1,12,"experiment",20,"w","r"
"35","-1","-1","K12",1225.33441101585,0.7,1,12,"experiment",20,"w","r"
"36","-1","-1","K12",1140.72908457278,0.7,0,12,"experiment",20,"w","r"
"37","-1","-1","K12",1152.17734800577,0.7,1,12,"experiment",20,"w","r"
"38","-1","-1","K12",1380.5851250303,0.7,0,12,"experiment",20,"w","r"
"39","-1","-1","K12",1115.59026164249,0.7,1,12,"experiment",20,"w","r"
"40","-1","-1","K12",885.183841951773,0.7,0,12,"experiment",20,"w","r"
"41","-1","-1","K12",1187.09343869773,0.7,1,12,"experiment",20,"w","r"
"42","-1","-1","K12",1075.05376665743,0.7,0,12,"experiment",20,"w","r"
"43","-1","-1","K12",1245.17336655478,0.7,1,12,"experiment",20,"w","r"
"44","-1","-1","K12",1363.91477668569,0.7,1,12,"experiment",20,"w","r"
"45","-1","-1","K12",1490.39728529992,0.7,1,12,"experiment",20,"w","r"
"46","-1","-1","K12",1223.29480891371,0.7,1,12,"experiment",20,"w","r"
"47","-1","-1","K12",1379.94345118832,0.7,1,12,"experiment",20,"w","r"
"48","-1","-1","K12",1096.34209745682,0.7,1,12,"experiment",20,"w","r"
"49","-1","-1","K12",1137.0576916943,0.7,0,12,"experiment",20,"w","r"
"50","-1","-1","K12",993.98796962142,0.7,1,12,"experiment",20,"w","r"
"51","-1","-1","K12",1139.61681017093,0.7,0,12,"experiment",20,"w","r"
"52","-1","-1","K12",1327.90143398548,0.7,1,12,"experiment",20,"w","r"
"53","-1","-1","K12",1291.36196442418,0.7,0,12,"experiment",20,"w","r"
"54","-1","-1","K12",1540.58021447126,0.7,1,12,"experiment",20,"w","r"
"55","-1","-1","K12",1024.23089013381,0.7,1,12,"experiment",20,"w","r"
"56","-1","-1","K12",846.720615221075,0.7,0,12,"experiment",20,"w","r"
"57","-1","-1","K12",1003.02477914783,0.7,1,12,"experiment",20,"w","r"
"58","-1","-1","K12",1079.99455365003,0.7,1,12,"experiment",20,"w","r"
