"","Condition1","Condition2","id","rt","p","corr","vpnr","phase","age","gender","hand"
"1","-1","-1","K5",968.165289983333,0.7,1,5,"uebung",36,"w","r"
"2","-1","-1","K5",1434.29049176728,0.7,1,5,"uebung",36,"w","r"
"3","-1","-1","K5",687.705713838478,0.7,1,5,"uebung",36,"w","r"
"4","-1","-1","K5",962.200208998232,0.7,1,5,"uebung",36,"w","r"
"5","-1","-1","K5",932.68224473472,0.7,1,5,"uebung",36,"w","r"
"6","-1","-1","K5",922.408443114224,0.7,0,5,"uebung",36,"w","r"
"7","-1","-1","K5",1155.51110997413,0.7,0,5,"experiment",36,"w","r"
"8","-1","-1","K5",1073.9719042992,0.7,0,5,"experiment",36,"w","r"
"9","-1","-1","K5",1183.56047801786,0.7,0,5,"experiment",36,"w","r"
"10","-1","-1","K5",990.241133049387,0.7,1,5,"experiment",36,"w","r"
"11","-1","-1","K5",1717.30645799774,0.7,1,5,"experiment",36,"w","r"
"12","-1","-1","K5",989.570395995236,0.7,1,5,"experiment",36,"w","r"
"13","-1","-1","K5",1092.26075059981,0.7,1,5,"experiment",36,"w","r"
"14","-1","-1","K5",872.872510690366,0.7,1,5,"experiment",36,"w","r"
"15","-1","-1","K5",1174.04613765225,0.7,1,5,"experiment",36,"w","r"
"16","-1","-1","K5",939.90955233316,0.7,0,5,"experiment",36,"w","r"
"17","-1","-1","K5",1094.14830631531,0.7,1,5,"experiment",36,"w","r"
"18","-1","-1","K5",1271.3007986766,0.7,1,5,"experiment",36,"w","r"
"19","-1","-1","K5",1000.36909985317,0.7,0,5,"experiment",36,"w","r"
"20","-1","-1","K5",1182.25997744564,0.7,1,5,"experiment",36,"w","r"
"21","-1","-1","K5",1244.27476745783,0.7,1,5,"experiment",36,"w","r"
"22","-1","-1","K5",977.972198066108,0.7,1,5,"experiment",36,"w","r"
"23","-1","-1","K5",1174.17698110497,0.7,1,5,"experiment",36,"w","r"
"24","-1","-1","K5",1917.04036525552,0.7,1,5,"experiment",36,"w","r"
"25","-1","-1","K5",1104.46164228235,0.7,1,5,"experiment",36,"w","r"
"26","-1","-1","K5",1481.58001302063,0.7,0,5,"experiment",36,"w","r"
"27","-1","-1","K5",952.687236237142,0.7,1,5,"experiment",36,"w","r"
"28","-1","-1","K5",963.44541231252,0.7,1,5,"experiment",36,"w","r"
"29","-1","-1","K5",1073.26627213662,0.7,1,5,"experiment",36,"w","r"
"30","-1","-1","K5",1063.17645365834,0.7,1,5,"experiment",36,"w","r"
"31","-1","-1","K5",1253.01148426047,0.7,1,5,"experiment",36,"w","r"
"32","-1","-1","K5",661.094428769081,0.7,1,5,"experiment",36,"w","r"
"33","-1","-1","K5",1225.36012925867,0.7,0,5,"experiment",36,"w","r"
"34","-1","-1","K5",1303.00646487945,0.7,1,5,"experiment",36,"w","r"
"35","-1","-1","K5",1001.00310143591,0.7,1,5,"experiment",36,"w","r"
"36","-1","-1","K5",1196.36475671515,0.7,1,5,"experiment",36,"w","r"
"37","-1","-1","K5",973.44083717756,0.7,0,5,"experiment",36,"w","r"
"38","-1","-1","K5",998.726250196937,0.7,1,5,"experiment",36,"w","r"
"39","-1","-1","K5",1185.36177212215,0.7,1,5,"experiment",36,"w","r"
"40","-1","-1","K5",1046.83358457255,0.7,1,5,"experiment",36,"w","r"
"41","-1","-1","K5",1331.07422312913,0.7,0,5,"experiment",36,"w","r"
"42","-1","-1","K5",1096.30784079205,0.7,1,5,"experiment",36,"w","r"
"43","-1","-1","K5",1102.86622933355,0.7,1,5,"experiment",36,"w","r"
"44","-1","-1","K5",1321.32637675987,0.7,0,5,"experiment",36,"w","r"
"45","-1","-1","K5",1027.35784185762,0.7,0,5,"experiment",36,"w","r"
"46","-1","-1","K5",931.482564274448,0.7,1,5,"experiment",36,"w","r"
"47","-1","-1","K5",943.653926608197,0.7,1,5,"experiment",36,"w","r"
"48","-1","-1","K5",1336.55708854675,0.7,1,5,"experiment",36,"w","r"
"49","-1","-1","K5",1010.70184590225,0.7,1,5,"experiment",36,"w","r"
"50","-1","-1","K5",1246.03548551223,0.7,1,5,"experiment",36,"w","r"
"51","-1","-1","K5",864.981656718934,0.7,1,5,"experiment",36,"w","r"
"52","-1","-1","K5",968.536120532231,0.7,1,5,"experiment",36,"w","r"
"53","-1","-1","K5",969.385773731235,0.7,1,5,"experiment",36,"w","r"
"54","-1","-1","K5",1031.60401159672,0.7,0,5,"experiment",36,"w","r"
"55","-1","-1","K5",1358.60213275325,0.7,1,5,"experiment",36,"w","r"
"56","-1","-1","K5",1631.21008960974,0.7,1,5,"experiment",36,"w","r"
"57","-1","-1","K5",1351.11646716507,0.7,1,5,"experiment",36,"w","r"
"58","-1","-1","K5",1053.08321564915,0.7,1,5,"experiment",36,"w","r"
"59","-1","-1","K5",945.016498778912,0.7,1,5,"experiment",36,"w","r"
"60","-1","-1","K5",876.668762167155,0.7,1,5,"experiment",36,"w","r"
"61","1","-1","K5",1173.0178056717,0.8,1,5,"uebung",36,"w","r"
"62","1","-1","K5",918.892970435379,0.8,1,5,"uebung",36,"w","r"
"63","1","-1","K5",1145.85098249517,0.8,0,5,"uebung",36,"w","r"
"64","1","-1","K5",1120.7978957452,0.8,1,5,"uebung",36,"w","r"
"65","1","-1","K5",895.434620614182,0.8,1,5,"uebung",36,"w","r"
"66","1","-1","K5",1178.72742883943,0.8,1,5,"uebung",36,"w","r"
"67","1","-1","K5",1313.76079026165,0.8,1,5,"experiment",36,"w","r"
"68","1","-1","K5",1180.98854588767,0.8,1,5,"experiment",36,"w","r"
"69","1","-1","K5",865.239310517676,0.8,1,5,"experiment",36,"w","r"
"70","1","-1","K5",1087.94058325953,0.8,1,5,"experiment",36,"w","r"
"71","1","-1","K5",947.647819959579,0.8,1,5,"experiment",36,"w","r"
"72","1","-1","K5",857.724362977622,0.8,1,5,"experiment",36,"w","r"
"73","1","-1","K5",1368.10206630174,0.8,1,5,"experiment",36,"w","r"
"74","1","-1","K5",1058.70162989072,0.8,0,5,"experiment",36,"w","r"
"75","1","-1","K5",1044.95239809238,0.8,0,5,"experiment",36,"w","r"
"76","1","-1","K5",1346.65753293507,0.8,1,5,"experiment",36,"w","r"
"77","1","-1","K5",1095.81895783833,0.8,1,5,"experiment",36,"w","r"
"78","1","-1","K5",817.314297573215,0.8,1,5,"experiment",36,"w","r"
"79","1","-1","K5",900.430697873808,0.8,1,5,"experiment",36,"w","r"
"80","1","-1","K5",1262.35000844889,0.8,1,5,"experiment",36,"w","r"
"81","1","-1","K5",921.667632140958,0.8,1,5,"experiment",36,"w","r"
"82","1","-1","K5",918.888449946368,0.8,1,5,"experiment",36,"w","r"
"83","1","-1","K5",1201.90955103214,0.8,1,5,"experiment",36,"w","r"
"84","1","-1","K5",1095.3770188817,0.8,0,5,"experiment",36,"w","r"
"85","1","-1","K5",1102.79071310151,0.8,0,5,"experiment",36,"w","r"
"86","1","-1","K5",927.652899838795,0.8,1,5,"experiment",36,"w","r"
"87","1","-1","K5",1037.46295654855,0.8,1,5,"experiment",36,"w","r"
"88","1","-1","K5",1316.46608670381,0.8,1,5,"experiment",36,"w","r"
"89","1","-1","K5",936.455171924417,0.8,1,5,"experiment",36,"w","r"
"90","1","-1","K5",1037.27202696369,0.8,0,5,"experiment",36,"w","r"
"91","1","-1","K5",967.162814813075,0.8,0,5,"experiment",36,"w","r"
"92","1","-1","K5",1217.38817619491,0.8,1,5,"experiment",36,"w","r"
"93","1","-1","K5",1774.35608655582,0.8,1,5,"experiment",36,"w","r"
"94","1","-1","K5",1007.53071400963,0.8,0,5,"experiment",36,"w","r"
"95","1","-1","K5",1077.95734914703,0.8,1,5,"experiment",36,"w","r"
"96","1","-1","K5",955.889743962549,0.8,0,5,"experiment",36,"w","r"
"97","1","-1","K5",1303.71016244692,0.8,1,5,"experiment",36,"w","r"
"98","1","-1","K5",914.341022837536,0.8,1,5,"experiment",36,"w","r"
"99","1","-1","K5",1306.69052751576,0.8,1,5,"experiment",36,"w","r"
"100","1","-1","K5",959.44983434222,0.8,0,5,"experiment",36,"w","r"
"101","1","-1","K5",1300.81288308751,0.8,0,5,"experiment",36,"w","r"
"102","1","-1","K5",1073.46353312111,0.8,1,5,"experiment",36,"w","r"
"103","1","-1","K5",1190.09550699978,0.8,1,5,"experiment",36,"w","r"
"104","1","-1","K5",1498.35327669631,0.8,1,5,"experiment",36,"w","r"
"105","1","-1","K5",946.925033879627,0.8,1,5,"experiment",36,"w","r"
"106","1","-1","K5",1251.54995000008,0.8,1,5,"experiment",36,"w","r"
"107","1","-1","K5",978.854752020927,0.8,1,5,"experiment",36,"w","r"
"108","1","-1","K5",1030.57948024574,0.8,1,5,"experiment",36,"w","r"
"109","1","-1","K5",1297.64050304699,0.8,1,5,"experiment",36,"w","r"
"110","1","-1","K5",1178.84100914434,0.8,1,5,"experiment",36,"w","r"
"111","1","-1","K5",939.733261951041,0.8,1,5,"experiment",36,"w","r"
"112","1","-1","K5",980.027282231362,0.8,1,5,"experiment",36,"w","r"
"113","1","-1","K5",1241.52066237369,0.8,1,5,"experiment",36,"w","r"
"114","1","-1","K5",1033.96328022059,0.8,0,5,"experiment",36,"w","r"
"115","1","-1","K5",1046.04731647054,0.8,1,5,"experiment",36,"w","r"
"116","1","-1","K5",1162.61462047527,0.8,0,5,"experiment",36,"w","r"
"117","1","-1","K5",1066.64812638424,0.8,1,5,"experiment",36,"w","r"
"118","1","-1","K5",2123.80369035077,0.8,1,5,"experiment",36,"w","r"
"119","1","-1","K5",1009.01347176607,0.8,1,5,"experiment",36,"w","r"
"120","1","-1","K5",1176.76082654958,0.8,1,5,"experiment",36,"w","r"
"121","-1","1","K5",1078.38962335133,0.8,1,5,"uebung",36,"w","r"
"122","-1","1","K5",1136.47051127739,0.8,0,5,"uebung",36,"w","r"
"123","-1","1","K5",1317.22570092984,0.8,1,5,"uebung",36,"w","r"
"124","-1","1","K5",804.17929158745,0.8,1,5,"uebung",36,"w","r"
"125","-1","1","K5",1209.3439486673,0.8,1,5,"uebung",36,"w","r"
"126","-1","1","K5",1409.66387424728,0.8,1,5,"uebung",36,"w","r"
"127","-1","1","K5",1078.00749490615,0.8,1,5,"experiment",36,"w","r"
"128","-1","1","K5",1434.2704213545,0.8,1,5,"experiment",36,"w","r"
