"","Condition1","Condition2","id","rt","p","corr","vpnr","phase","age","gender","hand"
"1","-1","-1","K18",1157.04311152003,0.7,1,18,"uebung",32,"w","r"
"2","-1","-1","K18",1201.20409081749,0.7,1,18,"uebung",32,"w","r"
"3","-1","-1","K18",907.355236884052,0.7,1,18,"uebung",32,"w","r"
"4","-1","-1","K18",1089.56597996063,0.7,1,18,"uebung",32,"w","r"
"5","-1","-1","K18",1082.04466961607,0.7,1,18,"uebung",32,"w","r"
"6","-1","-1","K18",1128.57232643832,0.7,1,18,"uebung",32,"w","r"
"7","-1","-1","K18",1262.75262266876,0.7,1,18,"experiment",32,"w","r"
"8","-1","-1","K18",1273.97569827194,0.7,1,18,"experiment",32,"w","r"
"9","-1","-1","K18",1238.67039841731,0.7,0,18,"experiment",32,"w","r"
"10","-1","-1","K18",1412.43526232283,0.7,0,18,"experiment",32,"w","r"
"11","-1","-1","K18",1393.82405346854,0.7,0,18,"experiment",32,"w","r"
"12","-1","-1","K18",1084.96473561649,0.7,1,18,"experiment",32,"w","r"
"13","-1","-1","K18",1304.39734454543,0.7,1,18,"experiment",32,"w","r"
"14","-1","-1","K18",1562.4708394213,0.7,1,18,"experiment",32,"w","r"
"15","-1","-1","K18",1009.78887882512,0.7,1,18,"experiment",32,"w","r"
"16","-1","-1","K18",1048.10419526071,0.7,1,18,"experiment",32,"w","r"
"17","-1","-1","K18",1079.05478616204,0.7,1,18,"experiment",32,"w","r"
"18","-1","-1","K18",915.944060729686,0.7,0,18,"experiment",32,"w","r"
"19","-1","-1","K18",1474.34717652462,0.7,1,18,"experiment",32,"w","r"
"20","-1","-1","K18",1003.85317046795,0.7,1,18,"experiment",32,"w","r"
"21","-1","-1","K18",1220.93409313959,0.7,1,18,"experiment",32,"w","r"
"22","-1","-1","K18",939.151941689574,0.7,1,18,"experiment",32,"w","r"
"23","-1","-1","K18",1194.09505354189,0.7,1,18,"experiment",32,"w","r"
"24","-1","-1","K18",1557.70038718281,0.7,1,18,"experiment",32,"w","r"
"25","-1","-1","K18",1533.9437529481,0.7,1,18,"experiment",32,"w","r"
