"","Condition1","Condition2","id","rt","p","corr","vpnr","phase","age","gender","hand"
"1","-1","-1","K20",1456.63639890859,0.7,1,20,"uebung",23,"keine Angabe","r"
"2","-1","-1","K20",885.364348508122,0.7,1,20,"uebung",23,"keine Angabe","r"
"3","-1","-1","K20",933.742784899413,0.7,0,20,"uebung",23,"keine Angabe","r"
"4","-1","-1","K20",1450.41486415181,0.7,1,20,"uebung",23,"keine Angabe","r"
"5","-1","-1","K20",981.29544141727,0.7,0,20,"uebung",23,"keine Angabe","r"
"6","-1","-1","K20",1341.97863343359,0.7,0,20,"uebung",23,"keine Angabe","r"
"7","-1","-1","K20",1177.19495585429,0.7,0,20,"experiment",23,"keine Angabe","r"
"8","-1","-1","K20",1151.10669299494,0.7,1,20,"experiment",23,"keine Angabe","r"
"9","-1","-1","K20",901.012825045928,0.7,1,20,"experiment",23,"keine Angabe","r"
"10","-1","-1","K20",1020.62664448543,0.7,0,20,"experiment",23,"keine Angabe","r"
"11","-1","-1","K20",1421.20336112921,0.7,0,20,"experiment",23,"keine Angabe","r"
"12","-1","-1","K20",962.550384866364,0.7,1,20,"experiment",23,"keine Angabe","r"
"13","-1","-1","K20",1083.8334615596,0.7,0,20,"experiment",23,"keine Angabe","r"
"14","-1","-1","K20",1262.4491167736,0.7,0,20,"experiment",23,"keine Angabe","r"
"15","-1","-1","K20",1058.29436204859,0.7,1,20,"experiment",23,"keine Angabe","r"
"16","-1","-1","K20",971.727467833962,0.7,0,20,"experiment",23,"keine Angabe","r"
"17","-1","-1","K20",1206.16130631975,0.7,0,20,"experiment",23,"keine Angabe","r"
"18","-1","-1","K20",1046.39288254029,0.7,0,20,"experiment",23,"keine Angabe","r"
"19","-1","-1","K20",1042.87761477891,0.7,1,20,"experiment",23,"keine Angabe","r"
"20","-1","-1","K20",1564.54850145579,0.7,1,20,"experiment",23,"keine Angabe","r"
"21","-1","-1","K20",1229.79613224104,0.7,1,20,"experiment",23,"keine Angabe","r"
"22","-1","-1","K20",1119.38507438388,0.7,1,20,"experiment",23,"keine Angabe","r"
"23","-1","-1","K20",1201.81447597357,0.7,0,20,"experiment",23,"keine Angabe","r"
"24","-1","-1","K20",1053.26772054293,0.7,1,20,"experiment",23,"keine Angabe","r"
"25","-1","-1","K20",1237.96720527556,0.7,0,20,"experiment",23,"keine Angabe","r"
"26","-1","-1","K20",958.089283141895,0.7,1,20,"experiment",23,"keine Angabe","r"
"27","-1","-1","K20",1260.14859183387,0.7,0,20,"experiment",23,"keine Angabe","r"
"28","-1","-1","K20",911.761892015212,0.7,1,20,"experiment",23,"keine Angabe","r"
"29","-1","-1","K20",963.892423553436,0.7,1,20,"experiment",23,"keine Angabe","r"
"30","-1","-1","K20",1769.76635953222,0.7,0,20,"experiment",23,"keine Angabe","r"
"31","-1","-1","K20",1528.36351899333,0.7,1,20,"experiment",23,"keine Angabe","r"
"32","-1","-1","K20",895.030652907413,0.7,1,20,"experiment",23,"keine Angabe","r"
"33","-1","-1","K20",1128.14955979717,0.7,1,20,"experiment",23,"keine Angabe","r"
"34","-1","-1","K20",884.195272233357,0.7,1,20,"experiment",23,"keine Angabe","r"
"35","-1","-1","K20",1060.98594286862,0.7,0,20,"experiment",23,"keine Angabe","r"
"36","-1","-1","K20",965.066939564415,0.7,0,20,"experiment",23,"keine Angabe","r"
"37","-1","-1","K20",1141.02272503545,0.7,1,20,"experiment",23,"keine Angabe","r"
"38","-1","-1","K20",1252.94739759993,0.7,1,20,"experiment",23,"keine Angabe","r"
"39","-1","-1","K20",888.376364523892,0.7,1,20,"experiment",23,"keine Angabe","r"
"40","-1","-1","K20",1084.1765378411,0.7,1,20,"experiment",23,"keine Angabe","r"
"41","-1","-1","K20",1071.41175623477,0.7,0,20,"experiment",23,"keine Angabe","r"
"42","-1","-1","K20",1361.77765345471,0.7,0,20,"experiment",23,"keine Angabe","r"
"43","-1","-1","K20",1028.02206816188,0.7,1,20,"experiment",23,"keine Angabe","r"
"44","-1","-1","K20",1501.28571356536,0.7,1,20,"experiment",23,"keine Angabe","r"
"45","-1","-1","K20",1989.16855305459,0.7,1,20,"experiment",23,"keine Angabe","r"
"46","-1","-1","K20",1163.3236931175,0.7,1,20,"experiment",23,"keine Angabe","r"
"47","-1","-1","K20",1613.79482939282,0.7,1,20,"experiment",23,"keine Angabe","r"
"48","-1","-1","K20",1180.90030439568,0.7,1,20,"experiment",23,"keine Angabe","r"
"49","-1","-1","K20",1191.59111674064,0.7,0,20,"experiment",23,"keine Angabe","r"
"50","-1","-1","K20",1700.35352431454,0.7,1,20,"experiment",23,"keine Angabe","r"
"51","-1","-1","K20",1047.30284236297,0.7,0,20,"experiment",23,"keine Angabe","r"
"52","-1","-1","K20",1261.95593292962,0.7,1,20,"experiment",23,"keine Angabe","r"
"53","-1","-1","K20",1280.18307453763,0.7,1,20,"experiment",23,"keine Angabe","r"
"54","-1","-1","K20",1021.94307852149,0.7,1,20,"experiment",23,"keine Angabe","r"
"55","-1","-1","K20",1090.20037287115,0.7,1,20,"experiment",23,"keine Angabe","r"
"56","-1","-1","K20",1142.11228382204,0.7,1,20,"experiment",23,"keine Angabe","r"
"57","-1","-1","K20",1181.12180811053,0.7,0,20,"experiment",23,"keine Angabe","r"
"58","-1","-1","K20",1229.20015228187,0.7,1,20,"experiment",23,"keine Angabe","r"
"59","-1","-1","K20",928.625805174791,0.7,0,20,"experiment",23,"keine Angabe","r"
"60","-1","-1","K20",1056.53820882099,0.7,1,20,"experiment",23,"keine Angabe","r"
"61","1","-1","K20",2037.51942297967,0.8,1,20,"uebung",23,"keine Angabe","r"
"62","1","-1","K20",1136.57249818647,0.8,1,20,"uebung",23,"keine Angabe","r"
"63","1","-1","K20",1563.32937984032,0.8,1,20,"uebung",23,"keine Angabe","r"
"64","1","-1","K20",954.968534013226,0.8,0,20,"uebung",23,"keine Angabe","r"
"65","1","-1","K20",1203.24102742272,0.8,1,20,"uebung",23,"keine Angabe","r"
"66","1","-1","K20",1278.31514736356,0.8,1,20,"uebung",23,"keine Angabe","r"
"67","1","-1","K20",1159.12977206695,0.8,1,20,"experiment",23,"keine Angabe","r"
"68","1","-1","K20",989.746265864664,0.8,1,20,"experiment",23,"keine Angabe","r"
"69","1","-1","K20",1030.54304641639,0.8,1,20,"experiment",23,"keine Angabe","r"
"70","1","-1","K20",917.214401451111,0.8,1,20,"experiment",23,"keine Angabe","r"
"71","1","-1","K20",1162.61033783622,0.8,1,20,"experiment",23,"keine Angabe","r"
"72","1","-1","K20",1097.28417131378,0.8,1,20,"experiment",23,"keine Angabe","r"
"73","1","-1","K20",1141.20790592419,0.8,1,20,"experiment",23,"keine Angabe","r"
"74","1","-1","K20",1299.34104484366,0.8,1,20,"experiment",23,"keine Angabe","r"
"75","1","-1","K20",1174.51848930562,0.8,1,20,"experiment",23,"keine Angabe","r"
"76","1","-1","K20",1114.74779486573,0.8,1,20,"experiment",23,"keine Angabe","r"
"77","1","-1","K20",1263.24634016111,0.8,1,20,"experiment",23,"keine Angabe","r"
"78","1","-1","K20",1204.0619925683,0.8,1,20,"experiment",23,"keine Angabe","r"
"79","1","-1","K20",1274.03506288557,0.8,0,20,"experiment",23,"keine Angabe","r"
"80","1","-1","K20",1007.02743239648,0.8,1,20,"experiment",23,"keine Angabe","r"
"81","1","-1","K20",1783.76804367915,0.8,1,20,"experiment",23,"keine Angabe","r"
"82","1","-1","K20",1097.95489016307,0.8,1,20,"experiment",23,"keine Angabe","r"
"83","1","-1","K20",1238.04979568897,0.8,1,20,"experiment",23,"keine Angabe","r"
"84","1","-1","K20",981.712649725241,0.8,1,20,"experiment",23,"keine Angabe","r"
"85","1","-1","K20",1219.67090649338,0.8,1,20,"experiment",23,"keine Angabe","r"
"86","1","-1","K20",1023.82571185882,0.8,1,20,"experiment",23,"keine Angabe","r"
"87","1","-1","K20",1097.01846788736,0.8,1,20,"experiment",23,"keine Angabe","r"
"88","1","-1","K20",1167.6227909696,0.8,1,20,"experiment",23,"keine Angabe","r"
"89","1","-1","K20",1201.46293497445,0.8,0,20,"experiment",23,"keine Angabe","r"
"90","1","-1","K20",1591.6241790586,0.8,1,20,"experiment",23,"keine Angabe","r"
"91","1","-1","K20",1016.36300721748,0.8,1,20,"experiment",23,"keine Angabe","r"
"92","1","-1","K20",1198.78323138587,0.8,1,20,"experiment",23,"keine Angabe","r"
"93","1","-1","K20",1070.65160412144,0.8,1,20,"experiment",23,"keine Angabe","r"
"94","1","-1","K20",1208.44480077562,0.8,1,20,"experiment",23,"keine Angabe","r"
"95","1","-1","K20",1379.8626917346,0.8,1,20,"experiment",23,"keine Angabe","r"
"96","1","-1","K20",1160.25243015304,0.8,1,20,"experiment",23,"keine Angabe","r"
"97","1","-1","K20",1084.03934337934,0.8,0,20,"experiment",23,"keine Angabe","r"
"98","1","-1","K20",938.891618201483,0.8,1,20,"experiment",23,"keine Angabe","r"
"99","1","-1","K20",1176.82538095003,0.8,1,20,"experiment",23,"keine Angabe","r"
"100","1","-1","K20",1158.15305801421,0.8,1,20,"experiment",23,"keine Angabe","r"
"101","1","-1","K20",1105.00610629479,0.8,1,20,"experiment",23,"keine Angabe","r"
"102","1","-1","K20",1071.27936141651,0.8,1,20,"experiment",23,"keine Angabe","r"
"103","1","-1","K20",1188.46723896323,0.8,1,20,"experiment",23,"keine Angabe","r"
"104","1","-1","K20",1519.89095866371,0.8,1,20,"experiment",23,"keine Angabe","r"
"105","1","-1","K20",1061.18874569133,0.8,1,20,"experiment",23,"keine Angabe","r"
"106","1","-1","K20",875.504338234892,0.8,1,20,"experiment",23,"keine Angabe","r"
"107","1","-1","K20",1384.76679661011,0.8,1,20,"experiment",23,"keine Angabe","r"
"108","1","-1","K20",930.119240870146,0.8,1,20,"experiment",23,"keine Angabe","r"
"109","1","-1","K20",1212.22175159669,0.8,0,20,"experiment",23,"keine Angabe","r"
"110","1","-1","K20",1829.08164063269,0.8,1,20,"experiment",23,"keine Angabe","r"
"111","1","-1","K20",1199.08955667307,0.8,1,20,"experiment",23,"keine Angabe","r"
"112","1","-1","K20",1293.31167546232,0.8,0,20,"experiment",23,"keine Angabe","r"
"113","1","-1","K20",1009.42250569768,0.8,1,20,"experiment",23,"keine Angabe","r"
"114","1","-1","K20",1088.35447027221,0.8,1,20,"experiment",23,"keine Angabe","r"
"115","1","-1","K20",1273.69810379987,0.8,1,20,"experiment",23,"keine Angabe","r"
"116","1","-1","K20",1419.57834120241,0.8,1,20,"experiment",23,"keine Angabe","r"
"117","1","-1","K20",1113.7138912639,0.8,0,20,"experiment",23,"keine Angabe","r"
"118","1","-1","K20",1069.84737713772,0.8,1,20,"experiment",23,"keine Angabe","r"
"119","1","-1","K20",1925.70118500551,0.8,1,20,"experiment",23,"keine Angabe","r"
"120","1","-1","K20",998.93243725423,0.8,1,20,"experiment",23,"keine Angabe","r"
"121","-1","1","K20",1781.3488490713,0.8,1,20,"uebung",23,"keine Angabe","r"
"122","-1","1","K20",1222.75925425346,0.8,1,20,"uebung",23,"keine Angabe","r"
"123","-1","1","K20",1199.82138880297,0.8,1,20,"uebung",23,"keine Angabe","r"
"124","-1","1","K20",1000.00502334747,0.8,1,20,"uebung",23,"keine Angabe","r"
"125","-1","1","K20",989.639540788225,0.8,1,20,"uebung",23,"keine Angabe","r"
"126","-1","1","K20",1305.77438871465,0.8,1,20,"uebung",23,"keine Angabe","r"
"127","-1","1","K20",1322.98062584291,0.8,1,20,"experiment",23,"keine Angabe","r"
"128","-1","1","K20",1028.04179199118,0.8,0,20,"experiment",23,"keine Angabe","r"
"129","-1","1","K20",1268.91478707745,0.8,1,20,"experiment",23,"keine Angabe","r"
"130","-1","1","K20",1062.39349296113,0.8,1,20,"experiment",23,"keine Angabe","r"
"131","-1","1","K20",1052.76652166135,0.8,1,20,"experiment",23,"keine Angabe","r"
"132","-1","1","K20",1485.38153253777,0.8,1,20,"experiment",23,"keine Angabe","r"
"133","-1","1","K20",1563.73218948168,0.8,1,20,"experiment",23,"keine Angabe","r"
"134","-1","1","K20",1130.34481277665,0.8,1,20,"experiment",23,"keine Angabe","r"
"135","-1","1","K20",1077.84364634457,0.8,1,20,"experiment",23,"keine Angabe","r"
"136","-1","1","K20",1107.20298637571,0.8,1,20,"experiment",23,"keine Angabe","r"
"137","-1","1","K20",1003.99061032164,0.8,0,20,"experiment",23,"keine Angabe","r"
"138","-1","1","K20",1024.14207355237,0.8,0,20,"experiment",23,"keine Angabe","r"
"139","-1","1","K20",1369.96467753156,0.8,1,20,"experiment",23,"keine Angabe","r"
"140","-1","1","K20",1085.4431895888,0.8,1,20,"experiment",23,"keine Angabe","r"
"141","-1","1","K20",1199.12252796502,0.8,0,20,"experiment",23,"keine Angabe","r"
"142","-1","1","K20",1130.08661700057,0.8,1,20,"experiment",23,"keine Angabe","r"
"143","-1","1","K20",956.008814787297,0.8,1,20,"experiment",23,"keine Angabe","r"
"144","-1","1","K20",1471.32594147228,0.8,1,20,"experiment",23,"keine Angabe","r"
"145","-1","1","K20",1049.13855928442,0.8,1,20,"experiment",23,"keine Angabe","r"
"146","-1","1","K20",1266.42737232801,0.8,1,20,"experiment",23,"keine Angabe","r"
"147","-1","1","K20",1043.12577842241,0.8,1,20,"experiment",23,"keine Angabe","r"
"148","-1","1","K20",1472.30132325246,0.8,1,20,"experiment",23,"keine Angabe","r"
"149","-1","1","K20",1006.63840913483,0.8,0,20,"experiment",23,"keine Angabe","r"
"150","-1","1","K20",1136.93284557669,0.8,1,20,"experiment",23,"keine Angabe","r"
"151","-1","1","K20",1335.82073761123,0.8,0,20,"experiment",23,"keine Angabe","r"
"152","-1","1","K20",1083.04811549957,0.8,1,20,"experiment",23,"keine Angabe","r"
"153","-1","1","K20",1141.52252429415,0.8,1,20,"experiment",23,"keine Angabe","r"
"154","-1","1","K20",1048.19215868615,0.8,1,20,"experiment",23,"keine Angabe","r"
"155","-1","1","K20",1869.83244857366,0.8,1,20,"experiment",23,"keine Angabe","r"
"156","-1","1","K20",1124.04059407978,0.8,1,20,"experiment",23,"keine Angabe","r"
"157","-1","1","K20",1280.5382613455,0.8,0,20,"experiment",23,"keine Angabe","r"
"158","-1","1","K20",1246.19225137493,0.8,0,20,"experiment",23,"keine Angabe","r"
"159","-1","1","K20",1494.86681165014,0.8,1,20,"experiment",23,"keine Angabe","r"
"160","-1","1","K20",1304.45743651296,0.8,1,20,"experiment",23,"keine Angabe","r"
"161","-1","1","K20",1402.78369619733,0.8,0,20,"experiment",23,"keine Angabe","r"
"162","-1","1","K20",1045.4554333435,0.8,1,20,"experiment",23,"keine Angabe","r"
"163","-1","1","K20",1130.71053766988,0.8,1,20,"experiment",23,"keine Angabe","r"
"164","-1","1","K20",1325.72935798783,0.8,1,20,"experiment",23,"keine Angabe","r"
"165","-1","1","K20",1195.22699772568,0.8,1,20,"experiment",23,"keine Angabe","r"
"166","-1","1","K20",1903.73426366272,0.8,1,20,"experiment",23,"keine Angabe","r"
"167","-1","1","K20",1543.53661105777,0.8,1,20,"experiment",23,"keine Angabe","r"
"168","-1","1","K20",1451.97932478095,0.8,0,20,"experiment",23,"keine Angabe","r"
"169","-1","1","K20",1183.8590729877,0.8,1,20,"experiment",23,"keine Angabe","r"
"170","-1","1","K20",1523.31818213513,0.8,1,20,"experiment",23,"keine Angabe","r"
"171","-1","1","K20",1061.13136848254,0.8,1,20,"experiment",23,"keine Angabe","r"
"172","-1","1","K20",1046.1507455674,0.8,1,20,"experiment",23,"keine Angabe","r"
"173","-1","1","K20",1273.39330666487,0.8,1,20,"experiment",23,"keine Angabe","r"
"174","-1","1","K20",1000.37917195416,0.8,0,20,"experiment",23,"keine Angabe","r"
"175","-1","1","K20",1143.1157812855,0.8,1,20,"experiment",23,"keine Angabe","r"
"176","-1","1","K20",1804.27835186229,0.8,1,20,"experiment",23,"keine Angabe","r"
"177","-1","1","K20",1268.9777216849,0.8,1,20,"experiment",23,"keine Angabe","r"
"178","-1","1","K20",1201.24172144227,0.8,1,20,"experiment",23,"keine Angabe","r"
"179","-1","1","K20",1300.90428211933,0.8,1,20,"experiment",23,"keine Angabe","r"
"180","-1","1","K20",906.220540686706,0.8,1,20,"experiment",23,"keine Angabe","r"
